Customer_id,date,time,order_id,items,amount,mode,restaurant,Status,ratings,feedback,delivery_time,order_preperation_time,premium_member,Restraunt_location
9273,2023-11-23,16:47:48,9373,Olives,42.89,Online,Sushi Masters,Cancelled,1.0,delay in order,,0.0,Yes,Corpus Christi
9274,2023-05-26,21:31:01,9374,Quiche,41.15,In-person,Le Travi,Cancelled,1.0,Not required,,0.0,No,Dallas
9275,2023-04-28,15:25:20,9375,Soup of the day,45.6,In-person,Telegrafas,Delivered,3.0,Cheap and best,30.0,14.0,No,Dallas
9276,2024-03-06,08:41:48,9376,Soup of the day,47.13,Online,Stebuklai,On Hold,2.0,too much waiting,,0.0,No,San Antonio
9277,2023-12-02,13:50:31,9377,Olives,19.52,In-person,Telegrafas,Cancelled,1.0,,,0.0,No,San Antonio
9278,2023-12-01,11:47:44,9378,Soup of the day,26.95,Online,Demoloftas,On Hold,1.0,too much waiting,,0.0,Yes,Austin
9279,2023-11-17,06:40:21,9379,Soup of the day,10.59,Online,Brussels Mussels ,On Hold,3.0,too much waiting,,0.0,No,Austin
9280,2024-01-03,11:56:12,9380,Quiche,45.17,Online,Veranda,Cancelled,1.0,,,0.0,No,Austin
9281,2023-09-18,02:46:54,9381,Quiche,16.18,Online,Brussels Mussels ,On Hold,2.0,delay in order,,0.0,Yes,Dallas
9282,2023-05-02,22:03:20,9382,Soup of the day,44.46,In-person,Telegrafas,Delivered,5.0,Difficult to order,22.0,8.0,No,Dallas
9283,2023-08-01,06:28:17,9383,Soup of the day,23.18,In-person,Saint German,Delivered,4.0,Coupon applied,20.0,9.0,No,San Antonio
9284,2023-06-03,00:47:09,9384,Olives,24.73,Online,Augustin,Cancelled,0.0,didnt recieve delivery,,0.0,No,San Antonio
9285,2023-05-15,22:55:51,9385,Olives,11.57,In-person,Da Antonio,On Hold,1.0,delay in order,,0.0,Yes,Houston
9286,2024-02-12,11:35:36,9386,Soup of the day,23.08,In-person,Telegrafas,Cancelled,1.0,delay in order,,0.0,Yes,Houston
9287,2023-07-28,15:27:03,9387,Quiche,45.53,In-person,Sushi Masters,On Hold,3.0,too much waiting,,0.0,Yes,Corpus Christi
9288,2023-07-25,18:07:45,9388,Soup of the day,11.02,Online,Demoloftas,Cancelled,2.0,recieved better price elsewhere,,0.0,Yes,Dallas
9289,2024-03-15,00:24:41,9389,Soup of the day,26.25,Online,Da Antonio,Cancelled,2.0,bad experience,,0.0,No,Corpus Christi
9290,2024-04-14,03:44:43,9390,Quiche,11.26,Online,Da Antonio,On Hold,2.0,recieved better price elsewhere,,0.0,No,San Antonio
9291,2023-07-17,11:33:45,9391,Quiche,24.84,In-person,Stebuklai,Delivered,2.0,Cheap and best,42.0,9.0,Yes,Dallas
9292,2023-09-10,03:49:36,9392,Olives,16.91,Online,Brussels Mussels ,Cancelled,2.0,Not required,,0.0,No,Corpus Christi
9293,2024-04-11,20:39:47,9393,Olives,20.09,Online,Saint German,Delivered,5.0,Tasty food,31.0,19.0,Yes,Corpus Christi
9294,2023-06-21,20:21:42,9394,Olives,45.1,Online,Augustin,On Hold,1.0,,,0.0,No,Plano
9295,2023-09-22,19:11:06,9395,Olives,27.44,Online,Veranda,Cancelled,0.0,,,0.0,Yes,Houston
9296,2023-05-02,14:10:16,9396,Quiche,20.95,Online,Stebuklai,On Hold,3.0,recieved better price elsewhere,,0.0,Yes,Austin
9297,2023-11-23,04:11:08,9397,Soup of the day,33.57,Online,Saint German,Delivered,3.0,Fast delivery,35.0,11.0,Yes,Dallas
9298,2024-03-23,13:09:27,9398,Olives,15.68,In-person,Selfish,On Hold,2.0,,,0.0,Yes,Plano
9299,2023-10-28,17:58:56,9399,Olives,20.38,Online,Stebuklai,Cancelled,2.0,recieved better price elsewhere,,0.0,No,Austin
9300,2024-01-05,10:12:44,9400,Quiche,31.85,In-person,Augustin,Delivered,5.0,Good service,27.0,8.0,Yes,Corpus Christi
9301,2023-11-14,00:07:22,9401,Quiche,19.5,Online,Sushi Masters,Cancelled,1.0,Not required,,0.0,Yes,Plano
9302,2023-09-26,13:47:04,9402,Soup of the day,37.17,In-person,Gaspar,Delivered,3.0,Coupon applied,20.0,9.0,No,San Antonio
9303,2023-11-27,00:33:59,9403,Soup of the day,29.66,In-person,Stebuklai,On Hold,2.0,recieved better price elsewhere,,0.0,Yes,San Antonio
9304,2023-09-10,04:55:19,9404,Quiche,40.88,In-person,Da Antonio,On Hold,3.0,delay in order,,0.0,Yes,San Antonio
9305,2024-01-30,15:00:03,9405,Olives,47.93,Online,Saint German,Cancelled,1.0,,,0.0,No,Corpus Christi
9306,2023-07-12,22:14:05,9406,Olives,14.63,Online,Brussels Mussels ,Cancelled,3.0,bad experience,,0.0,No,Austin
9307,2023-12-15,08:54:28,9407,Olives,23.39,In-person,Veranda,Cancelled,2.0,too much waiting,,0.0,Yes,Austin
9308,2023-08-03,11:23:08,9408,Soup of the day,22.78,In-person,Stebuklai,Delivered,3.0,Delicious food,40.0,15.0,No,San Antonio
9309,2023-05-27,09:46:13,9409,Olives,16.05,Online,Da Antonio,Delivered,4.0,Easy to order,49.0,21.0,Yes,Corpus Christi
9310,2024-03-25,11:34:59,9410,Olives,42.41,Online,Augustin,Cancelled,2.0,Not required,,0.0,Yes,Austin
9311,2024-01-13,07:14:17,9411,Quiche,40.4,Online,Veranda,Delivered,4.0,value for money,21.0,10.0,No,San Antonio
9312,2023-10-18,09:18:40,9412,Olives,29.38,In-person,Augustin,Delivered,4.0,great taste,31.0,10.0,Yes,Dallas
9313,2023-10-21,03:29:34,9413,Quiche,31.51,In-person,Le Travi,On Hold,2.0,Not required,,0.0,No,San Antonio
9314,2023-07-12,04:25:21,9414,Olives,12.38,In-person,Demoloftas,On Hold,0.0,bad experience,,0.0,No,Corpus Christi
9315,2023-11-24,09:13:35,9415,Soup of the day,32.22,In-person,Veranda,On Hold,2.0,bad experience,,0.0,No,Houston
9316,2023-08-20,14:41:37,9416,Olives,41.65,In-person,Veranda,Cancelled,1.0,didnt recieve delivery,,0.0,Yes,Dallas
9317,2023-05-21,07:36:37,9417,Olives,32.95,Online,Selfish,On Hold,2.0,,,0.0,Yes,Corpus Christi
9318,2023-05-17,03:42:03,9418,Quiche,20.61,In-person,Brussels Mussels ,On Hold,2.0,too much waiting,,0.0,No,San Antonio
9319,2023-08-08,23:28:11,9419,Quiche,36.7,In-person,Da Antonio,Delivered,4.0,Food not good,33.0,18.0,No,Houston
9320,2023-07-01,23:48:13,9420,Quiche,24.46,Online,Le Travi,On Hold,2.0,bad experience,,0.0,No,San Antonio
9321,2023-08-07,20:52:54,9421,Olives,31.79,Online,Augustin,Delivered,4.0,High price,41.0,12.0,No,Dallas
9322,2024-02-20,02:22:20,9422,Olives,29.5,Online,Telegrafas,On Hold,3.0,bad experience,,0.0,Yes,San Antonio
9323,2023-08-04,11:57:20,9423,Soup of the day,25.25,In-person,Le Travi,Cancelled,1.0,didnt recieve delivery,,0.0,Yes,Austin
9324,2024-01-02,08:06:14,9424,Olives,38.76,Online,Selfish,Cancelled,2.0,Not required,,0.0,No,San Antonio
9325,2024-03-28,23:37:39,9425,Soup of the day,45.36,In-person,Sushi Masters,On Hold,1.0,too much waiting,,0.0,Yes,Dallas
9326,2023-07-30,07:25:55,9426,Quiche,10.21,Online,Da Antonio,On Hold,2.0,,,0.0,No,Plano
9327,2023-11-20,05:53:09,9427,Quiche,47.34,In-person,Gaspar,On Hold,2.0,didnt recieve delivery,,0.0,No,San Antonio
9328,2024-01-10,22:43:09,9428,Quiche,30.46,In-person,Saint German,Cancelled,2.0,didnt recieve delivery,,0.0,Yes,Austin
9329,2024-03-29,12:12:57,9429,Soup of the day,38.03,Online,Telegrafas,Delivered,3.0,amazing taste,43.0,18.0,No,Dallas
9330,2023-11-28,03:57:17,9430,Olives,44.22,In-person,Saint German,Delivered,5.0,will never order again,39.0,24.0,No,Houston
9331,2023-05-05,18:31:50,9431,Quiche,28.68,Online,Telegrafas,On Hold,3.0,,,0.0,Yes,Plano
9332,2024-01-04,02:54:13,9432,Olives,43.4,In-person,Le Travi,Cancelled,1.0,recieved better price elsewhere,,0.0,No,Corpus Christi
9333,2023-06-08,07:01:21,9433,Olives,17.1,In-person,Gaspar,Delivered,4.0,Nice,36.0,19.0,No,San Antonio
9334,2024-02-03,09:26:32,9434,Quiche,16.37,In-person,Saint German,On Hold,3.0,,,0.0,Yes,Dallas
9335,2024-04-13,04:58:38,9435,Soup of the day,36.3,Online,Augustin,Cancelled,1.0,Not required,,0.0,Yes,Austin
9336,2024-01-24,19:40:49,9436,Olives,44.81,In-person,Sushi Masters,Cancelled,2.0,didnt recieve delivery,,0.0,Yes,Austin
9337,2023-05-31,17:47:30,9437,Quiche,45.7,Online,Selfish,Delivered,2.0,Amazing food,84.0,40.0,Yes,Dallas
9338,2024-03-18,18:16:02,9438,Olives,35.75,In-person,Sushi Masters,Cancelled,2.0,too much waiting,,0.0,Yes,Austin
9339,2023-07-04,23:18:22,9439,Olives,31.02,In-person,Da Antonio,On Hold,2.0,bad experience,,0.0,No,Corpus Christi
9340,2024-02-10,07:04:42,9440,Olives,23.26,Online,Augustin,On Hold,1.0,,,0.0,No,Plano
9341,2023-10-20,15:20:55,9441,Olives,49.2,Online,Selfish,Delivered,2.0,Hygenic food,84.0,60.0,Yes,Houston
9342,2024-01-19,14:41:53,9442,Olives,22.79,In-person,Demoloftas,Cancelled,3.0,delay in order,,0.0,Yes,Austin
9343,2023-10-11,14:23:15,9443,Soup of the day,39.77,In-person,Le Travi,Delivered,3.0,Nice,48.0,32.0,Yes,Austin
9344,2023-12-08,09:18:18,9444,Soup of the day,31.28,In-person,Augustin,Delivered,3.0,food leakage ,47.0,14.0,Yes,Houston
9345,2023-07-26,04:43:55,9445,Quiche,34.34,In-person,Sushi Masters,Cancelled,1.0,too much waiting,,0.0,Yes,Plano
9346,2023-04-26,09:39:18,9446,Soup of the day,25.74,In-person,Saint German,Delivered,3.0,very good food,26.0,14.0,No,Plano
9347,2023-08-23,14:43:51,9447,Soup of the day,48.59,In-person,Le Travi,Cancelled,1.0,too much waiting,,0.0,Yes,Plano
9348,2023-05-28,09:40:24,9448,Soup of the day,32.87,Online,Stebuklai,On Hold,2.0,too much waiting,,0.0,Yes,Corpus Christi
9349,2023-04-27,22:30:12,9449,Olives,47.51,In-person,Da Antonio,Delivered,2.0,nice meal,79.0,32.0,No,Austin
9350,2024-02-25,12:12:53,9450,Olives,10.3,Online,Saint German,Cancelled,1.0,,,0.0,Yes,Austin
9351,2023-12-25,13:17:35,9451,Quiche,32.91,In-person,Sushi Masters,Cancelled,1.0,too much waiting,,0.0,No,Plano
9352,2024-01-27,10:11:37,9452,Quiche,38.69,In-person,Telegrafas,Cancelled,2.0,Not required,,0.0,Yes,Austin
9353,2023-10-04,21:15:07,9453,Quiche,39.8,Online,Augustin,Delivered,5.0,Will order again,40.0,18.0,No,San Antonio
9354,2023-05-26,13:46:39,9454,Olives,46.2,In-person,Le Travi,On Hold,1.0,bad experience,,0.0,Yes,Austin
9355,2024-01-23,02:24:29,9455,Soup of the day,10.18,In-person,Telegrafas,Delivered,3.0,Difficult to order,21.0,8.0,Yes,Corpus Christi
9356,2023-06-20,23:52:19,9456,Soup of the day,10.01,Online,Telegrafas,On Hold,1.0,Not required,,0.0,No,Plano
9357,2023-08-13,13:50:27,9457,Olives,28.89,In-person,Telegrafas,Delivered,4.0,Coupon applied,47.0,31.0,No,Dallas
9358,2023-11-27,20:59:49,9458,Quiche,11.17,Online,Sushi Masters,Delivered,3.0,food leakage ,41.0,30.0,Yes,Plano
9359,2024-02-28,18:12:50,9459,Quiche,48.98,In-person,Gaspar,Delivered,3.0,Coupon applied,41.0,13.0,No,Dallas
9360,2023-07-29,03:57:28,9460,Quiche,18.88,In-person,Brussels Mussels ,On Hold,2.0,recieved better price elsewhere,,0.0,Yes,Austin
9361,2024-02-22,04:03:45,9461,Olives,28.91,Online,Saint German,Cancelled,2.0,recieved better price elsewhere,,0.0,No,Austin
9362,2023-05-06,19:54:01,9462,Quiche,12.45,Online,Saint German,Delivered,3.0,Food not good,40.0,13.0,No,Corpus Christi
9363,2024-01-19,04:00:44,9463,Quiche,30.88,In-person,Le Travi,Delivered,4.0,Easy to order,48.0,30.0,Yes,Dallas
9364,2023-06-10,22:08:27,9464,Olives,25.2,Online,Da Antonio,On Hold,2.0,recieved better price elsewhere,,0.0,Yes,Plano
9365,2023-06-01,15:58:21,9465,Soup of the day,11.79,Online,Veranda,Delivered,3.0,reasonable pricing,32.0,17.0,No,Houston
9366,2023-09-23,20:49:49,9466,Olives,23.4,Online,Telegrafas,Cancelled,0.0,too much waiting,,0.0,Yes,Houston
9367,2023-06-17,01:18:14,9467,Olives,25.66,In-person,Augustin,Cancelled,1.0,Not required,,0.0,No,Plano
9368,2024-02-23,05:14:18,9468,Olives,49.6,Online,Demoloftas,On Hold,2.0,,,0.0,Yes,Austin
9369,2023-10-10,05:07:47,9469,Olives,18.32,Online,Stebuklai,On Hold,1.0,recieved better price elsewhere,,0.0,Yes,Dallas
9370,2023-12-10,22:10:05,9470,Soup of the day,31.79,Online,Veranda,Cancelled,3.0,Not required,,0.0,No,Dallas
9371,2024-03-18,08:02:56,9471,Quiche,49.49,Online,Gaspar,Cancelled,2.0,recieved better price elsewhere,,0.0,Yes,Plano
9372,2024-01-09,00:45:34,9472,Olives,41.68,Online,Sushi Masters,Cancelled,0.0,bad experience,,0.0,No,Plano
9373,2023-07-09,18:06:54,9473,Soup of the day,49.73,In-person,Veranda,On Hold,2.0,too much waiting,,0.0,No,San Antonio
9374,2023-12-23,14:05:31,9474,Quiche,48.73,In-person,Augustin,Cancelled,2.0,bad experience,,0.0,Yes,Corpus Christi
9375,2023-09-30,16:54:05,9475,Quiche,29.58,In-person,Gaspar,Cancelled,1.0,delay in order,,0.0,Yes,Dallas
9376,2024-03-31,21:10:08,9476,Quiche,37.86,In-person,Saint German,Cancelled,0.0,recieved better price elsewhere,,0.0,No,Corpus Christi
9377,2023-08-16,10:15:47,9477,Olives,14.42,In-person,Da Antonio,Delivered,3.0,good quantity,32.0,19.0,No,San Antonio
9378,2023-06-21,02:12:17,9478,Olives,27.65,Online,Sushi Masters,On Hold,0.0,didnt recieve delivery,,0.0,No,Austin
9379,2023-06-03,18:23:17,9479,Quiche,42.36,Online,Augustin,On Hold,2.0,too much waiting,,0.0,No,Dallas
9380,2023-04-18,22:00:56,9480,Quiche,30.21,In-person,Brussels Mussels ,On Hold,2.0,bad experience,,0.0,No,Corpus Christi
9381,2023-12-06,05:59:06,9481,Quiche,38.11,Online,Augustin,On Hold,1.0,delay in order,,0.0,Yes,Plano
9382,2023-09-04,01:11:26,9482,Quiche,39.83,Online,Stebuklai,Delivered,3.0,Cheap and best,25.0,10.0,No,Plano
9383,2023-10-13,05:09:18,9483,Quiche,20.14,Online,Selfish,Delivered,4.0,Awesome experience,44.0,12.0,No,Austin
9384,2023-04-19,15:40:42,9484,Quiche,45.03,In-person,Saint German,Delivered,2.0,fresh food,76.0,25.0,No,Corpus Christi
9385,2023-05-05,12:25:57,9485,Soup of the day,28.39,Online,Brussels Mussels ,Delivered,4.0,fullfilling stomach,31.0,12.0,No,Corpus Christi
9386,2023-08-03,02:43:40,9486,Quiche,18.41,Online,Telegrafas,Delivered,3.0,Reached on time,44.0,22.0,No,Houston
9387,2023-09-25,14:51:17,9487,Olives,44.62,In-person,Demoloftas,On Hold,0.0,,,0.0,No,San Antonio
9388,2023-12-16,15:06:18,9488,Olives,26.71,In-person,Demoloftas,On Hold,1.0,bad experience,,0.0,No,Plano
9389,2023-10-27,22:46:07,9489,Olives,40.01,Online,Demoloftas,On Hold,2.0,bad experience,,0.0,No,Corpus Christi
9390,2023-12-08,23:15:07,9490,Quiche,31.92,Online,Veranda,Delivered,4.0,fresh food,42.0,19.0,No,Dallas
9391,2023-07-31,21:40:21,9491,Olives,25.27,In-person,Sushi Masters,Cancelled,3.0,Not required,,0.0,No,Corpus Christi
9392,2023-05-15,18:36:22,9492,Soup of the day,42.4,In-person,Telegrafas,On Hold,2.0,recieved better price elsewhere,,0.0,Yes,Dallas
9393,2023-07-11,18:26:02,9493,Quiche,33.38,Online,Selfish,On Hold,1.0,bad experience,,0.0,Yes,Dallas
9394,2023-12-06,09:07:25,9494,Olives,25.62,Online,Le Travi,Cancelled,2.0,Not required,,0.0,Yes,Austin
9395,2024-02-17,21:47:23,9495,Soup of the day,14.38,In-person,Telegrafas,Delivered,2.0,Amazing food,44.0,15.0,No,Houston
9396,2023-08-06,09:49:06,9496,Soup of the day,45.82,Online,Stebuklai,Cancelled,2.0,delay in order,,0.0,No,San Antonio
9397,2023-08-28,02:07:42,9497,Olives,11.42,In-person,Saint German,Cancelled,1.0,bad experience,,0.0,No,Dallas
9398,2023-07-15,09:33:39,9498,Soup of the day,44.53,In-person,Da Antonio,On Hold,0.0,Not required,,0.0,No,Dallas
9399,2023-09-22,12:11:56,9499,Olives,24.4,In-person,Brussels Mussels ,On Hold,0.0,delay in order,,0.0,No,Plano
9400,2023-12-30,02:41:06,9500,Soup of the day,35.57,Online,Telegrafas,Delivered,4.0,Tasty food,48.0,36.0,Yes,Houston
9401,2023-07-03,12:11:00,9501,Quiche,46.89,Online,Stebuklai,Cancelled,2.0,recieved better price elsewhere,,0.0,No,Plano
9402,2023-09-26,12:49:59,9502,Quiche,16.07,In-person,Stebuklai,Delivered,3.0,good packaging,35.0,14.0,No,Austin
9403,2023-05-18,03:59:38,9503,Quiche,32.68,In-person,Augustin,Cancelled,1.0,,,0.0,No,Austin
9404,2023-05-27,18:18:47,9504,Quiche,40.58,In-person,Demoloftas,On Hold,1.0,too much waiting,,0.0,No,San Antonio
9405,2024-04-10,20:12:22,9505,Quiche,40.3,In-person,Da Antonio,Cancelled,0.0,bad experience,,0.0,No,Austin
9406,2023-08-08,06:01:44,9506,Olives,31.03,Online,Le Travi,Delivered,3.0,Good service,22.0,11.0,No,San Antonio
9407,2023-06-25,02:23:32,9507,Quiche,34.99,In-person,Augustin,Cancelled,2.0,delay in order,,0.0,Yes,Plano
9408,2023-05-23,17:09:24,9508,Quiche,40.3,In-person,Saint German,Delivered,3.0,Complicated procedure,31.0,10.0,No,Dallas
9409,2024-03-10,15:46:31,9509,Quiche,43.64,In-person,Saint German,Cancelled,3.0,bad experience,,0.0,Yes,Dallas
9410,2024-02-02,18:46:23,9510,Quiche,40.47,Online,Selfish,On Hold,0.0,recieved better price elsewhere,,0.0,No,Houston
9411,2023-05-26,02:56:32,9511,Soup of the day,24.16,In-person,Augustin,On Hold,3.0,bad experience,,0.0,No,Austin
9412,2023-09-26,08:36:04,9512,Quiche,49.87,In-person,Telegrafas,Delivered,4.0,Awesome experience,35.0,14.0,No,Houston
9413,2023-11-16,02:56:47,9513,Quiche,27.38,In-person,Augustin,On Hold,1.0,,,0.0,Yes,Houston
9414,2023-10-30,00:23:10,9514,Olives,10.98,In-person,Demoloftas,Cancelled,0.0,Not required,,0.0,No,Dallas
9415,2023-10-13,23:15:50,9515,Soup of the day,24.5,In-person,Demoloftas,Cancelled,3.0,bad experience,,0.0,Yes,Austin
9416,2023-08-16,02:09:56,9516,Olives,15.11,Online,Veranda,On Hold,3.0,recieved better price elsewhere,,0.0,No,Dallas
9417,2023-06-04,20:31:31,9517,Quiche,14.86,Online,Telegrafas,Delivered,3.0,Tasty food,28.0,9.0,No,Corpus Christi
9418,2024-01-31,19:59:35,9518,Olives,21.26,Online,Augustin,Cancelled,0.0,Not required,,0.0,No,Houston
9419,2023-10-03,00:50:50,9519,Olives,12.14,In-person,Saint German,Delivered,5.0,Stale food,32.0,11.0,No,Austin
9420,2023-12-17,08:21:27,9520,Quiche,37.54,In-person,Augustin,Cancelled,2.0,delay in order,,0.0,Yes,Corpus Christi
9421,2023-10-10,07:36:54,9521,Soup of the day,12.96,Online,Gaspar,Delivered,4.0,value for money,48.0,33.0,No,Corpus Christi
9422,2023-08-13,10:26:05,9522,Soup of the day,18.13,In-person,Brussels Mussels ,Delivered,3.0,Reached on time,31.0,9.0,Yes,Corpus Christi
9423,2024-02-14,06:00:24,9523,Olives,13.72,Online,Da Antonio,Cancelled,2.0,Not required,,0.0,Yes,Dallas
9424,2023-04-20,21:32:35,9524,Quiche,12.53,In-person,Brussels Mussels ,Cancelled,2.0,didnt recieve delivery,,0.0,No,San Antonio
9425,2023-06-23,19:13:51,9525,Olives,20.71,Online,Veranda,Delivered,4.0,Amazing food,45.0,14.0,Yes,Corpus Christi
9426,2024-01-11,08:58:05,9526,Olives,32.88,Online,Brussels Mussels ,Cancelled,2.0,too much waiting,,0.0,Yes,San Antonio
9427,2024-03-16,18:46:57,9527,Olives,48.59,In-person,Brussels Mussels ,On Hold,2.0,bad experience,,0.0,No,Plano
9428,2023-07-03,09:00:21,9528,Quiche,45.02,In-person,Sushi Masters,Cancelled,2.0,didnt recieve delivery,,0.0,Yes,Plano
9429,2023-05-10,08:23:02,9529,Quiche,45.04,Online,Selfish,Delivered,2.0,Delicious food,89.0,30.0,Yes,Austin
9430,2023-05-18,12:55:15,9530,Soup of the day,17.04,Online,Selfish,Cancelled,1.0,too much waiting,,0.0,No,Plano
9431,2024-04-05,09:21:53,9531,Quiche,20.6,In-person,Sushi Masters,Cancelled,2.0,delay in order,,0.0,No,Austin
9432,2023-12-14,12:29:32,9532,Olives,13.06,Online,Le Travi,Delivered,4.0,Food not good,42.0,9.0,Yes,Houston
9433,2023-09-07,01:38:14,9533,Olives,41.14,In-person,Veranda,Cancelled,1.0,,,0.0,Yes,San Antonio
9434,2023-12-26,22:18:46,9534,Soup of the day,12.79,Online,Telegrafas,Delivered,4.0,Hygenic food,34.0,11.0,Yes,Austin
9435,2023-07-10,13:43:39,9535,Quiche,32.27,In-person,Selfish,Delivered,3.0,High price,23.0,10.0,Yes,Houston
9436,2023-05-23,22:07:45,9536,Olives,19.92,In-person,Le Travi,Delivered,5.0,value for money,36.0,17.0,Yes,San Antonio
9437,2023-09-25,11:52:40,9537,Soup of the day,19.74,In-person,Selfish,Delivered,3.0,Complicated procedure,29.0,9.0,No,Dallas
9438,2024-03-22,10:10:31,9538,Soup of the day,49.63,Online,Gaspar,On Hold,2.0,,,0.0,Yes,Houston
9439,2024-03-26,19:07:46,9539,Olives,40.27,In-person,Le Travi,On Hold,3.0,,,0.0,Yes,Dallas
9440,2023-05-05,02:57:52,9540,Olives,43.48,In-person,Telegrafas,Delivered,3.0,Tasty food,35.0,9.0,No,Plano
9441,2023-11-26,02:43:15,9541,Quiche,32.88,In-person,Da Antonio,Cancelled,2.0,bad experience,,0.0,No,Austin
9442,2023-11-30,09:34:49,9542,Soup of the day,44.84,Online,Veranda,On Hold,3.0,recieved better price elsewhere,,0.0,Yes,San Antonio
9443,2024-03-14,18:32:57,9543,Olives,35.82,In-person,Brussels Mussels ,Delivered,3.0,Tasty food,31.0,15.0,No,Plano
9444,2024-01-17,20:02:59,9544,Soup of the day,47.85,In-person,Telegrafas,On Hold,0.0,,,0.0,Yes,Houston
9445,2024-02-28,05:43:06,9545,Quiche,21.25,In-person,Le Travi,Delivered,5.0,Awesome experience,25.0,13.0,No,Plano
9446,2023-10-03,03:11:30,9546,Olives,33.81,In-person,Brussels Mussels ,On Hold,1.0,bad experience,,0.0,No,Dallas
9447,2023-04-16,14:11:22,9547,Quiche,37.61,In-person,Da Antonio,Delivered,4.0,fullfilling stomach,35.0,15.0,No,Dallas
9448,2023-12-09,07:41:54,9548,Soup of the day,25.72,Online,Le Travi,On Hold,3.0,bad experience,,0.0,No,Corpus Christi
9449,2023-09-11,02:03:33,9549,Quiche,45.19,In-person,Stebuklai,On Hold,2.0,recieved better price elsewhere,,0.0,No,Austin
9450,2023-09-15,03:40:33,9550,Quiche,49.19,In-person,Le Travi,Cancelled,1.0,recieved better price elsewhere,,0.0,Yes,Plano
9451,2023-04-25,18:52:03,9551,Soup of the day,29.75,Online,Sushi Masters,On Hold,0.0,didnt recieve delivery,,0.0,Yes,Corpus Christi
9452,2023-11-17,17:19:55,9552,Quiche,25.63,Online,Brussels Mussels ,Cancelled,1.0,delay in order,,0.0,No,San Antonio
9453,2023-05-05,16:28:38,9553,Soup of the day,28.88,Online,Demoloftas,On Hold,1.0,delay in order,,0.0,No,Dallas
9454,2023-09-26,22:14:04,9554,Olives,44.11,Online,Da Antonio,Delivered,3.0,nice meal,31.0,10.0,No,Houston
9455,2023-10-24,01:41:05,9555,Soup of the day,35.82,In-person,Saint German,Cancelled,1.0,too much waiting,,0.0,No,Plano
9456,2023-09-05,18:57:25,9556,Soup of the day,11.79,Online,Sushi Masters,On Hold,0.0,bad experience,,0.0,Yes,San Antonio
9457,2023-12-25,06:48:44,9557,Olives,31.69,In-person,Sushi Masters,Cancelled,3.0,too much waiting,,0.0,No,San Antonio
9458,2023-12-09,17:34:17,9558,Soup of the day,10.69,Online,Augustin,Delivered,2.0,reasonable pricing,50.0,28.0,No,San Antonio
9459,2023-06-07,16:36:10,9559,Olives,41.14,Online,Saint German,Delivered,3.0,Nice,47.0,8.0,Yes,San Antonio
9460,2023-12-23,10:52:30,9560,Olives,23.13,In-person,Veranda,Delivered,4.0,Cheap and best,41.0,20.0,No,Corpus Christi
9461,2023-12-07,16:38:01,9561,Soup of the day,28.88,Online,Stebuklai,Delivered,3.0,High price,25.0,8.0,Yes,Dallas
9462,2023-10-30,06:10:50,9562,Quiche,41.95,Online,Le Travi,Delivered,4.0,fullfilling stomach,46.0,17.0,No,Austin
9463,2023-11-04,14:34:27,9563,Quiche,11.86,In-person,Augustin,Cancelled,2.0,delay in order,,0.0,No,Plano
9464,2023-07-22,02:06:40,9564,Olives,16.34,Online,Telegrafas,Cancelled,3.0,delay in order,,0.0,Yes,Dallas
9465,2023-07-23,22:04:57,9565,Quiche,25.92,Online,Sushi Masters,On Hold,1.0,Not required,,0.0,No,Austin
9466,2024-03-14,08:37:48,9566,Quiche,19.2,Online,Stebuklai,On Hold,0.0,didnt recieve delivery,,0.0,Yes,San Antonio
9467,2023-12-25,23:31:40,9567,Soup of the day,23.52,In-person,Saint German,Delivered,5.0,fresh food,49.0,35.0,Yes,Houston
9468,2023-10-17,17:22:06,9568,Olives,49.93,In-person,Stebuklai,Delivered,4.0,great taste,34.0,9.0,Yes,San Antonio
9469,2023-05-02,23:36:20,9569,Olives,43.02,In-person,Gaspar,Cancelled,2.0,delay in order,,0.0,Yes,Austin
9470,2023-08-17,04:06:09,9570,Soup of the day,45.36,In-person,Selfish,Delivered,5.0,amazing taste,23.0,10.0,No,Austin
9471,2024-02-18,15:42:39,9571,Quiche,47.48,In-person,Gaspar,Delivered,4.0,Stale food,44.0,30.0,No,Houston
9472,2023-09-23,17:50:03,9572,Olives,23.64,Online,Da Antonio,Delivered,4.0,value for money,24.0,8.0,Yes,Corpus Christi
9473,2024-02-07,20:02:19,9573,Quiche,21.88,In-person,Gaspar,On Hold,2.0,recieved better price elsewhere,,0.0,Yes,Dallas
9474,2024-01-17,11:35:56,9574,Olives,19.36,Online,Sushi Masters,Cancelled,0.0,,,0.0,Yes,Corpus Christi
9475,2024-01-17,23:22:20,9575,Olives,43.2,In-person,Da Antonio,On Hold,3.0,Not required,,0.0,Yes,Houston
9476,2023-06-24,04:08:06,9576,Olives,37.18,Online,Gaspar,Delivered,2.0,Hygenic food,87.0,30.0,Yes,San Antonio
9477,2023-07-19,14:29:58,9577,Olives,19.45,In-person,Le Travi,Delivered,2.0,will never order again,56.0,23.0,No,Plano
9478,2023-11-07,22:27:09,9578,Quiche,25.08,In-person,Le Travi,On Hold,1.0,Not required,,0.0,No,Dallas
